time,price
1749946212.154,171.768
1749946212.803,171.769
1749946213.286,171.768
1749946213.803,171.766
1749946214.286,171.771
1749946214.802,171.77
1749946215.157,171.77
1749946215.803,171.77
1749946216.287,171.769
