time,price
1749945998.873,159.471
1749945999.375,159.471
1749945999.874,159.458
1749946000.266,159.458
1749946000.879,159.462
1749946001.374,159.47
1749946001.875,159.473
1749946002.375,159.476
1749946002.878,159.492
1749946003.266,159.492
1749946003.876,159.456
1749946004.377,159.462
1749946004.878,159.465
